prospect_id,company_name,website,industry_hint,linkedin_url,cloned_site_url
adl-insulflex-inc,"ADL Insulflex, Inc.",http://www.adlinsulflex.com,Mid-market manufacturing operators,http://www.linkedin.com/in/adl-insulflex-627800128,https://adl-insulflex-inc-forge.vercel.app
advance-welding,Advance Welding,http://www.advancewelding.co.uk,Mid-market manufacturing operators,http://www.linkedin.com/in/advance-welding-143190138,https://advance-welding-forge.vercel.app
aernnova-aerospace,Aernnova Aerospace,http://www.aernnova.com,Mid-market manufacturing operators,http://www.linkedin.com/in/italo-lan%c3%a7a-709391121,https://aernnova-aerospace-forge.vercel.app
aerotek,Aerotek,http://www.aerotek.com,Mid-market manufacturing operators,http://www.linkedin.com/in/julio-rodriguez-8574142b,https://aerotek-forge.vercel.app
agilent-technologies,Agilent Technologies,http://www.agilent.com,Mid-market manufacturing operators,http://www.linkedin.com/in/johntorello1,https://agilent-technologies-forge.vercel.app
airlife,AirLife,http://www.myairlife.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jos%c3%a9-a-urquidez-2a25a2136,https://airlife-forge.vercel.app
aisin-north-carolina-corporation,AISIN North Carolina Corporation,http://www.aisinnc.com,Mid-market manufacturing operators,http://www.linkedin.com/in/bamba-niass-32162171,https://aisin-north-carolina-corporation-forge.vercel.app
aja-video-systems,AJA Video Systems,http://www.aja.com,Mid-market manufacturing operators,http://www.linkedin.com/in/eric-struble-71713060,https://aja-video-systems-forge.vercel.app
al-tamimi,AL Tamimi,http://www.al-tamimi.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nasim-ahmad-98b3b037,https://al-tamimi-forge.vercel.app
alestis-aerospace,ALESTIS AEROSPACE,http://www.alestis.aero,Mid-market manufacturing operators,http://www.linkedin.com/in/blas-ruiz-721748207,https://alestis-aerospace-forge.vercel.app
alien-technology,Alien Technology,http://www.alientechnology.com,Mid-market manufacturing operators,http://www.linkedin.com/in/art-lucero-8928908,https://alien-technology-forge.vercel.app
alkermes,Alkermes,http://www.alkermes.com,Mid-market manufacturing operators,http://www.linkedin.com/in/angelina-osborne-113329209,https://alkermes-forge.vercel.app
all-book-covers,All Book Covers,http://www.allbookcovers.com,Mid-market manufacturing operators,http://www.linkedin.com/in/david-fishman-05b8b53a,https://all-book-covers-forge.vercel.app
allison-transmission,Allison Transmission,http://www.allisontransmission.com,Mid-market manufacturing operators,http://www.linkedin.com/in/dale-inman-70a37532,https://allison-transmission-forge.vercel.app
allor-manufacturing,Allor Manufacturing,http://www.allorpleshinc.com,Mid-market manufacturing operators,http://www.linkedin.com/in/chuck-duffiney-69b1a4a0,https://allor-manufacturing-forge.vercel.app
almex,Almex,http://www.almex.com,Mid-market manufacturing operators,http://www.linkedin.com/in/almexgroup,https://almex-forge.vercel.app
alstom,Alstom,http://www.alstom.com,Mid-market manufacturing operators,http://www.linkedin.com/in/neil-bestwick-b4a455132,https://alstom-forge.vercel.app
amcor,Amcor,http://www.amcor.com,Mid-market manufacturing operators,http://www.linkedin.com/in/moacir-mendon%c3%a7a-pcd%f0%9f%a6%bb%f0%9f%8f%bc-oralizado-5b42771b7,https://amcor-forge.vercel.app
american-center-for-manufacturing-innovation-acmi,American Center for Manufacturing & Innovation (ACMI),http://www.acmigroup.com,Mid-market manufacturing operators,http://www.linkedin.com/in/davidrdenardo,https://american-center-for-manufacturing-innovation-acmi-forge.vercel.app
amgen,Amgen,http://www.amgen.com,Mid-market manufacturing operators,http://www.linkedin.com/in/helen-o-leary-791a8774,https://amgen-forge.vercel.app
amway,Amway,http://www.amwayglobal.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kenneth-stewart-98070930,https://amway-forge.vercel.app
ansell,Ansell,http://www.ansell.com,Mid-market manufacturing operators,http://www.linkedin.com/in/suraj-rathnayaka-4a2aa2167,https://ansell-forge.vercel.app
antolin,Antolin,http://www.antolin.com,Mid-market manufacturing operators,http://www.linkedin.com/in/tatiana-ortiz-9346a417a,https://antolin-forge.vercel.app
apotex-inc,Apotex Inc.,http://www.apotex.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ansar-durrani-23b7b425,https://apotex-inc-forge.vercel.app
apple,Apple,http://www.apple.com,Mid-market manufacturing operators,http://www.linkedin.com/in/hannah-mahaffey,https://apple-forge.vercel.app
applied-materials,Applied Materials,http://www.appliedmaterials.com,Mid-market manufacturing operators,http://www.linkedin.com/in/sarvesh-mahadevaiah-5b506249,https://applied-materials-forge.vercel.app
applied-systems-engineering-inc,"Applied Systems Engineering, Inc.",http://www.applsys.com,Mid-market manufacturing operators,http://www.linkedin.com/in/paul-smith-a40798b7,https://applied-systems-engineering-inc-forge.vercel.app
artivion-inc,"Artivion, Inc.",http://www.artivion.com,Mid-market manufacturing operators,http://www.linkedin.com/in/cj-esparza-20305316b,https://artivion-inc-forge.vercel.app
astro-glass,Astro Glass,http://www.astrocam.com.tr,Mid-market manufacturing operators,http://www.linkedin.com/in/g%c3%bcnay-a%c3%a7%c4%b1kg%c3%b6z-97758411b,https://astro-glass-forge.vercel.app
ats-corporation,ATS Corporation,http://www.atsautomation.com,Mid-market manufacturing operators,http://www.linkedin.com/in/rajiv-patel-14b12795,https://ats-corporation-forge.vercel.app
audi-ag,AUDI AG,http://www.audi.com,Mid-market manufacturing operators,http://www.linkedin.com/in/robert-wasserle-b3a90b130,https://audi-ag-forge.vercel.app
aujan-coca-cola-beverages-company-accbc,Aujan Coca-Cola Beverages Company (ACCBC),http://www.aujan.com,Mid-market manufacturing operators,http://www.linkedin.com/in/rana-muhammad-javed,https://aujan-coca-cola-beverages-company-accbc-forge.vercel.app
australian-botanical-products,Australian Botanical Products,http://www.abp.com.au,Mid-market manufacturing operators,http://www.linkedin.com/in/mark-sampson-0b24b955,https://australian-botanical-products-forge.vercel.app
axiom-cloud,Axiom Cloud,http://www.axiomcloud.ai,Mid-market manufacturing operators,http://www.linkedin.com/in/patrickthom,https://axiom-cloud-forge.vercel.app
baker-hughes,Baker Hughes,http://www.bakerhughes.com,Mid-market manufacturing operators,http://www.linkedin.com/in/pietro-piemontese-ab758745,https://baker-hughes-forge.vercel.app
barco,Barco,http://www.barco.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nawal-mishra-63473472,https://barco-forge.vercel.app
base-power-company,Base Power Company,http://www.basepowercompany.com,Mid-market manufacturing operators,http://www.linkedin.com/in/krupal-patel-usa,https://base-power-company-forge.vercel.app
basf,BASF,http://www.basf.com,Mid-market manufacturing operators,http://www.linkedin.com/in/raju-naik-74195260,https://basf-forge.vercel.app
baxter-international-inc,Baxter International Inc.,http://www.baxter.com,Mid-market manufacturing operators,http://www.linkedin.com/in/sitki-torun-2334001a,https://baxter-international-inc-forge.vercel.app
bayer,Bayer,http://www.bayer.com,Mid-market manufacturing operators,http://www.linkedin.com/in/f%c3%a1bio-tougeiro-1198bb83,https://bayer-forge.vercel.app
beekay-engineering-corporation,Beekay Engineering Corporation,http://www.beekaycorp.com,Mid-market manufacturing operators,http://www.linkedin.com/in/vijay-soni-3b703333,https://beekay-engineering-corporation-forge.vercel.app
bell-flight,Bell Flight,http://www.bellflight.com,Mid-market manufacturing operators,http://www.linkedin.com/in/james-b-christopher-iv-10420b9,https://bell-flight-forge.vercel.app
benz-metal-products-inc,Benz Metal Products Inc,http://www.benzmetal.com,Mid-market manufacturing operators,http://www.linkedin.com/in/lori-ann-uttech-236736129,https://benz-metal-products-inc-forge.vercel.app
berlin-chemie-menarini,Berlin-Chemie Menarini,http://www.berlin-chemie.de,Mid-market manufacturing operators,http://www.linkedin.com/in/majed-dandal-517b40194,https://berlin-chemie-menarini-forge.vercel.app
bevco,BevCo,http://www.thebeveragecompany.co.za,Mid-market manufacturing operators,http://www.linkedin.com/in/sandile-sibisi-619a54a2,https://bevco-forge.vercel.app
biological-e-limited,Biological E. Limited,http://www.biologicale.com,Mid-market manufacturing operators,http://www.linkedin.com/in/desireddy-naga-mastan-reddy-664990b3,https://biological-e-limited-forge.vercel.app
biomarin-pharmaceutical-inc,BioMarin Pharmaceutical Inc.,http://www.biomarin.com,Mid-market manufacturing operators,http://www.linkedin.com/in/michael-costa-82841121,https://biomarin-pharmaceutical-inc-forge.vercel.app
bitron,Bitron,http://www.bitron.com,Mid-market manufacturing operators,http://www.linkedin.com/in/felipeortizmontoya,https://bitron-forge.vercel.app
blount-fine-foods,Blount Fine Foods,http://www.blountfinefoods.com,Mid-market manufacturing operators,http://www.linkedin.com/in/michael-kinney-b5595223,https://blount-fine-foods-forge.vercel.app
bmw-group,BMW Group,http://www.bmw.com,Mid-market manufacturing operators,http://www.linkedin.com/in/mike-manley-a984a0114,https://bmw-group-forge.vercel.app
bmw-group-us,BMW Group US,http://www.bmwusa.com,Mid-market manufacturing operators,http://www.linkedin.com/in/michelle-sabb-b5581212b,https://bmw-group-us-forge.vercel.app
boeing,Boeing,http://www.boeing.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jason-konkel-08626264,https://boeing-forge.vercel.app
bosch,Bosch,http://www.bosch.com,Mid-market manufacturing operators,http://www.linkedin.com/in/thiago-miranda-ribas,https://bosch-forge.vercel.app
bosch-brasil,Bosch Brasil,http://www.bosch.com.br,Mid-market manufacturing operators,http://www.linkedin.com/in/rodrigo-duarte-de-oliveira-b82352230,https://bosch-brasil-forge.vercel.app
bosch-rexroth,Bosch Rexroth,http://www.boschrexroth.com,Mid-market manufacturing operators,http://www.linkedin.com/in/mallikarjuna-cs-43775851,https://bosch-rexroth-forge.vercel.app
boston-scientific,Boston Scientific,http://www.bostonscientific.com,Mid-market manufacturing operators,http://www.linkedin.com/in/minh-pham-895a0271,https://boston-scientific-forge.vercel.app
bpm-microsystems,BPM Microsystems,http://www.bpmmicro.com,Mid-market manufacturing operators,http://www.linkedin.com/in/gregory-wardwell-91070013,https://bpm-microsystems-forge.vercel.app
brose-group,Brose Group,http://www.brose.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nehemiah-gordon-62147b197,https://brose-group-forge.vercel.app
c-l-wood-products-inc,C & L WOOD PRODUCTS INC,http://www.clwoodproducts.com,Mid-market manufacturing operators,http://www.linkedin.com/in/joe-lothspeich-37842041,https://c-l-wood-products-inc-forge.vercel.app
camso,Camso,http://www.camso.co,Mid-market manufacturing operators,http://www.linkedin.com/in/sampath-ravi-283b0948,https://camso-forge.vercel.app
capetti-elettronica,Capetti Elettronica,http://www.capetti.it,Mid-market manufacturing operators,http://www.linkedin.com/in/fabio-panero-186496117,https://capetti-elettronica-forge.vercel.app
carestream,Carestream,http://www.carestream.com,Mid-market manufacturing operators,http://www.linkedin.com/in/marc-rowley-0384081a,https://carestream-forge.vercel.app
carrier-hvac,Carrier HVAC,http://www.carrier.com,Mid-market manufacturing operators,http://www.linkedin.com/in/angelica-sanchez-498360171,https://carrier-hvac-forge.vercel.app
caterpillar-inc,Caterpillar Inc.,http://www.caterpillar.com,Mid-market manufacturing operators,http://www.linkedin.com/in/james-stephens-22490710,https://caterpillar-inc-forge.vercel.app
cbh-group,CBH Group,http://www.cbh.com.au,Mid-market manufacturing operators,http://www.linkedin.com/in/mart-sarapuu-b008b869,https://cbh-group-forge.vercel.app
ccl-secure,CCL Secure,http://www.cclsecure.com,Mid-market manufacturing operators,http://www.linkedin.com/in/carlos-garcia-80582945,https://ccl-secure-forge.vercel.app
cellular-origins,Cellular Origins,http://www.cellularorigins.com,Mid-market manufacturing operators,http://www.linkedin.com/in/dominic-burke-1751592a,https://cellular-origins-forge.vercel.app
celmark-international,Celmark International,http://www.celmarklabs.com,Mid-market manufacturing operators,http://www.linkedin.com/in/eric-ramos-2b41366a,https://celmark-international-forge.vercel.app
cendek-railings-ltd,CenDek Railings Ltd.,http://www.cendekrailings.com,Mid-market manufacturing operators,http://www.linkedin.com/in/brian-beliveau-20246a77,https://cendek-railings-ltd-forge.vercel.app
cerebos,Cerebos,http://www.cerebos.com.au,Mid-market manufacturing operators,http://www.linkedin.com/in/saurabh-prabhakar-953b0453,https://cerebos-forge.vercel.app
ceres-technologies,Ceres Technologies,http://www.cerestechnologies.com,Mid-market manufacturing operators,http://www.linkedin.com/in/robert-wilson-50b018297,https://ceres-technologies-forge.vercel.app
championx,ChampionX,http://www.championx.com,Mid-market manufacturing operators,http://www.linkedin.com/in/darrin-case-a6634853,https://championx-forge.vercel.app
charlotte-pipe-and-foundry-company,Charlotte Pipe and Foundry Company,http://www.charlottepipe.com,Mid-market manufacturing operators,http://www.linkedin.com/in/duane-burris-b28274bb,https://charlotte-pipe-and-foundry-company-forge.vercel.app
chobani,Chobani,http://www.chobani.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jonathan-heston-ab29b8122,https://chobani-forge.vercel.app
cipla,Cipla,http://www.cipla.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ines-hernandez-587ba2158,https://cipla-forge.vercel.app
cnh,CNH,http://www.cnh.com,Mid-market manufacturing operators,http://www.linkedin.com/in/regiane-mendes-de-siqueira-21a75010b,https://cnh-forge.vercel.app
coca-cola-beverages-africa,Coca-Cola Beverages Africa,http://www.ccbagroup.com,Mid-market manufacturing operators,http://www.linkedin.com/in/justino-chauque-040a7596,https://coca-cola-beverages-africa-forge.vercel.app
commonwealth-fusion-systems,Commonwealth Fusion Systems,http://www.cfs.energy,Mid-market manufacturing operators,http://www.linkedin.com/in/caleb-tshaba-08014894,https://commonwealth-fusion-systems-forge.vercel.app
consolidated-aerospace-manufacturing,Consolidated Aerospace Manufacturing,http://www.camaerospace.com,Mid-market manufacturing operators,http://www.linkedin.com/in/daniel-cholewa-5b013321,https://consolidated-aerospace-manufacturing-forge.vercel.app
consolidated-press,Consolidated Press,http://www.consolidatedpress.com,Mid-market manufacturing operators,http://www.linkedin.com/in/tim-mullaney-8104a018,https://consolidated-press-forge.vercel.app
continental,Continental,http://www.continental.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kuntal-pal-a56432174,https://continental-forge.vercel.app
cordis,Cordis,http://www.cordis.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jorge-marin-07412647,https://cordis-forge.vercel.app
corning-incorporated,Corning Incorporated,http://www.corning.com,Mid-market manufacturing operators,http://www.linkedin.com/in/john-brown-jr-163bb1151,https://corning-incorporated-forge.vercel.app
covestro,Covestro,http://www.scom.ly,Mid-market manufacturing operators,http://www.linkedin.com/in/alex-cournoyer-56a01b2b,https://covestro-forge.vercel.app
cree,Cree,http://www.creelighting.com,Mid-market manufacturing operators,http://www.linkedin.com/in/evelyn-paige-48b68b10b,https://cree-forge.vercel.app
crfs,CRFS,http://www.crfs.com,Mid-market manufacturing operators,http://www.linkedin.com/in/alex-williamson-0130571a6,https://crfs-forge.vercel.app
cristek,Cristek,http://www.cristek.com,Mid-market manufacturing operators,http://www.linkedin.com/in/dan-zettler-01b121202,https://cristek-forge.vercel.app
crown-paints,Crown Paints,http://www.crownpaints.com,Mid-market manufacturing operators,http://www.linkedin.com/in/phil-hasty-89638912b,https://crown-paints-forge.vercel.app
crrc-ma,CRRC MA,http://www.crrcma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/abdul-mohsin-540256140,https://crrc-ma-forge.vercel.app
ctb-inc,"CTB, Inc.",http://www.ctbinc.com,Mid-market manufacturing operators,http://www.linkedin.com/in/cathy-folk-b3016724,https://ctb-inc-forge.vercel.app
cummins-inc,Cummins Inc.,http://www.cummins.com,Mid-market manufacturing operators,http://www.linkedin.com/in/pragya-batra,https://cummins-inc-forge.vercel.app
daido-metal-company-ltd,Daido Metal Company Ltd,http://www.daidometal.com,Mid-market manufacturing operators,http://www.linkedin.com/in/koshin-horio-687017388,https://daido-metal-company-ltd-forge.vercel.app
danfoss,Danfoss,http://www.danfoss.com,Mid-market manufacturing operators,http://www.linkedin.com/in/darivers,https://danfoss-forge.vercel.app
dawlance,Dawlance,http://www.dawlance.com.pk,Mid-market manufacturing operators,http://www.linkedin.com/in/noor-ulislam-350677230,https://dawlance-forge.vercel.app
dechra,Dechra,http://www.dechra.com,Mid-market manufacturing operators,http://www.linkedin.com/in/abel-onmonya-8907a11b3,https://dechra-forge.vercel.app
dell-technologies,Dell Technologies,http://www.dell.com,Mid-market manufacturing operators,http://www.linkedin.com/in/aruna-patel-a833a852,https://dell-technologies-forge.vercel.app
delphi,Delphi,http://www.delphiautoparts.com,Mid-market manufacturing operators,http://www.linkedin.com/in/francisco-lozoya-3896ba66,https://delphi-forge.vercel.app
demon-powersports,Demon Powersports,http://www.demonpowersports.com,Mid-market manufacturing operators,http://www.linkedin.com/in/demon-powersports-94a270126,https://demon-powersports-forge.vercel.app
devilbiss-healthcare,DeVilbiss Healthcare,http://www.devilbisshc.com,Mid-market manufacturing operators,http://www.linkedin.com/in/eric-kovalchic-8b973115,https://devilbiss-healthcare-forge.vercel.app
diamond-technologies,Diamond Technologies,http://www.diamondt.com,Mid-market manufacturing operators,http://www.linkedin.com/in/peter-draymore-a6664a2,https://diamond-technologies-forge.vercel.app
dimexon-diamonds,Dimexon Diamonds,http://www.dimexon.com,Mid-market manufacturing operators,http://www.linkedin.com/in/samir-mehta-35a72a44,https://dimexon-diamonds-forge.vercel.app
doordash,DoorDash,http://www.doordash.com,Mid-market manufacturing operators,http://www.linkedin.com/in/vincentwwong,https://doordash-forge.vercel.app
dormakaba,dormakaba,http://www.dormakabagroup.com,Mid-market manufacturing operators,http://www.linkedin.com/in/rajagopal-vedamurthy-86611b15,https://dormakaba-forge.vercel.app
douglas-pharmaceuticals,Douglas Pharmaceuticals,http://www.douglas.co.nz,Mid-market manufacturing operators,http://www.linkedin.com/in/khai-phoon-tnay-b330ab22,https://douglas-pharmaceuticals-forge.vercel.app
dozco-india-pvt-limited,DOZCO (INDIA) PVT LIMITED,http://www.dozco.com,Mid-market manufacturing operators,http://www.linkedin.com/in/trr-rao-319a7b78,https://dozco-india-pvt-limited-forge.vercel.app
dufu-industries-sdn-bhd,Dufu Industries Sdn. Bhd.,http://www.dufu.com.my,Mid-market manufacturing operators,http://www.linkedin.com/in/tb-lee-998275165,https://dufu-industries-sdn-bhd-forge.vercel.app
dupont,DuPont,http://www.dupont.com,Mid-market manufacturing operators,http://www.linkedin.com/in/david-anderson-73679b10,https://dupont-forge.vercel.app
dusty-robotics,Dusty Robotics,http://www.dustyrobotics.com,Mid-market manufacturing operators,http://www.linkedin.com/in/albert-santoso-5001804,https://dusty-robotics-forge.vercel.app
eastman-kodak-company,Eastman Kodak Company,http://www.kodak.com,Mid-market manufacturing operators,http://www.linkedin.com/in/darren-schiff-2619993,https://eastman-kodak-company-forge.vercel.app
eaton,Eaton,http://www.eaton.com,Mid-market manufacturing operators,http://www.linkedin.com/in/daniel-de-borba-paulino-46482a64,https://eaton-forge.vercel.app
ecolab,Ecolab,http://www.ecolab.com,Mid-market manufacturing operators,http://www.linkedin.com/in/hector-fajardo-b886a8a1,https://ecolab-forge.vercel.app
electronic-craftsmen,Electronic Craftsmen,http://www.ecraftsmen.com,Mid-market manufacturing operators,http://www.linkedin.com/in/glenn-barclay-76505093,https://electronic-craftsmen-forge.vercel.app
elsys,Elsys,http://www.elsys.com,Mid-market manufacturing operators,http://www.linkedin.com/in/chirley-da-silva-souza-31b0611b9,https://elsys-forge.vercel.app
emerson,Emerson,http://www.emerson.com,Mid-market manufacturing operators,http://www.linkedin.com/in/m%c3%a9ndez-isaac-91241a161,https://emerson-forge.vercel.app
engine,Engine,http://www.engine.com,Mid-market manufacturing operators,http://www.linkedin.com/in/viame-apparel-975048110,https://engine-forge.vercel.app
engineered-floors-llc,"Engineered Floors, LLC",http://www.engineeredfloors.com,Mid-market manufacturing operators,http://www.linkedin.com/in/joey-westmoreland-39a08323,https://engineered-floors-llc-forge.vercel.app
epec-oy,Epec Oy,http://www.epec.fi,Mid-market manufacturing operators,http://www.linkedin.com/in/raija-kattilakoski-62b394128,https://epec-oy-forge.vercel.app
ericsson,Ericsson,http://www.ericsson.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nitin-talwar-22476515,https://ericsson-forge.vercel.app
evaris-pharma,Evaris Pharma,http://www.evarispharma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/hiren-chodavadia-67158424a,https://evaris-pharma-forge.vercel.app
express-employment-international,Express Employment International,http://www.expresspros.com,Mid-market manufacturing operators,http://www.linkedin.com/in/christine-fedrick-2b4550155,https://express-employment-international-forge.vercel.app
fatigue-technology-inc,Fatigue Technology Inc.,http://www.fatiguetech.com,Mid-market manufacturing operators,http://www.linkedin.com/in/tyler-hilliard-8969a63b,https://fatigue-technology-inc-forge.vercel.app
faurecia,Faurecia,http://www.faurecia.com,Mid-market manufacturing operators,http://www.linkedin.com/in/joaomoreira1976,https://faurecia-forge.vercel.app
fca-fiat-chrysler-automobiles,FCA Fiat Chrysler Automobiles,http://www.fcagroup.com,Mid-market manufacturing operators,http://www.linkedin.com/in/phil-groover-hodson-5b956231,https://fca-fiat-chrysler-automobiles-forge.vercel.app
fenner-conveyors,Fenner Conveyors,http://www.fenner.com.au,Mid-market manufacturing operators,http://www.linkedin.com/in/chris-ball-727b78249,https://fenner-conveyors-forge.vercel.app
ferrara,Ferrara,http://www.ferrara.com,Mid-market manufacturing operators,http://www.linkedin.com/in/carol-sharp-2aa1aab6,https://ferrara-forge.vercel.app
ferring-pharmaceuticals,Ferring Pharmaceuticals,http://www.ferring.com,Mid-market manufacturing operators,http://www.linkedin.com/in/vanessa-johansen-15955520a,https://ferring-pharmaceuticals-forge.vercel.app
flex,Flex,http://www.flex.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ednilson-silva-62346460,https://flex-forge.vercel.app
flowserve-corporation,Flowserve Corporation,http://www.flowserve.com,Mid-market manufacturing operators,http://www.linkedin.com/in/lamont-campbell-b892b01b8,https://flowserve-corporation-forge.vercel.app
focused-nutrition-limited,Focused Nutrition Limited,http://www.focused-nutrition.co.uk,Mid-market manufacturing operators,http://www.linkedin.com/in/mike-lawson-a24091123,https://focused-nutrition-limited-forge.vercel.app
ford-motor-company,Ford Motor Company,http://www.ford.com,Mid-market manufacturing operators,http://www.linkedin.com/in/chaitanya-thota-9072933b,https://ford-motor-company-forge.vercel.app
fori-automation-llc-a-lincoln-electric-company,"Fori Automation, LLC A Lincoln Electric Company",http://www.foriauto.com,Mid-market manufacturing operators,http://www.linkedin.com/in/c%c3%a9sar-portillo-498493174,https://fori-automation-llc-a-lincoln-electric-company-forge.vercel.app
formfactor-inc,FormFactor Inc.,http://www.formfactor.com,Mid-market manufacturing operators,http://www.linkedin.com/in/marchelle-garzini-170a152b,https://formfactor-inc-forge.vercel.app
fostech,FosTech,http://www.fostech.com,Mid-market manufacturing operators,http://www.linkedin.com/in/mark-foster-b18660a7,https://fostech-forge.vercel.app
fourstones-paper-mill-company-limited,Fourstones Paper Mill Company Limited,http://www.fourstonespapermill.co.uk,Mid-market manufacturing operators,http://www.linkedin.com/in/thomas-galloway-1bb771b8,https://fourstones-paper-mill-company-limited-forge.vercel.app
freedom-industries-inc,"Freedom Industries, Inc.",http://www.freedomindustries.net,Mid-market manufacturing operators,http://www.linkedin.com/in/jake-lapczynski-092a97b2,https://freedom-industries-inc-forge.vercel.app
freudenberg-sealing-technologies,Freudenberg Sealing Technologies,http://www.fst.com,Mid-market manufacturing operators,http://www.linkedin.com/in/steven-nixon-630657264,https://freudenberg-sealing-technologies-forge.vercel.app
fujifilm-biotechnologies,FUJIFILM Biotechnologies,http://www.fujifilm.com,Mid-market manufacturing operators,http://www.linkedin.com/in/maurice-dozier-017a1021,https://fujifilm-biotechnologies-forge.vercel.app
g-h-gooch-housego,G&H (Gooch & Housego),http://www.gandh.com,Mid-market manufacturing operators,http://www.linkedin.com/in/greg-guppy-1842806a,https://g-h-gooch-housego-forge.vercel.app
gates-corporation,Gates Corporation,http://www.gates.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kc5vkg,https://gates-corporation-forge.vercel.app
ge-aerospace,GE Aerospace,http://www.geaerospace.com,Mid-market manufacturing operators,http://www.linkedin.com/in/david-walker-7a3812146,https://ge-aerospace-forge.vercel.app
ge-healthcare,GE HealthCare,http://www.gehealthcare.com,Mid-market manufacturing operators,http://www.linkedin.com/in/deepak-kumar-079b2039,https://ge-healthcare-forge.vercel.app
general-dynamics,General Dynamics,http://www.gd.com,Mid-market manufacturing operators,http://www.linkedin.com/in/noah-putnam-738342179,https://general-dynamics-forge.vercel.app
general-mills,General Mills,http://www.generalmills.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jamie-riley-1a8029138,https://general-mills-forge.vercel.app
general-motors,General Motors,http://www.gm.com,Mid-market manufacturing operators,http://www.linkedin.com/in/thiago-silva-7ba855292,https://general-motors-forge.vercel.app
geoaxon,GeoAxon,http://www.geoaxon.com,Mid-market manufacturing operators,http://www.linkedin.com/in/allistair-williams-246a38117,https://geoaxon-forge.vercel.app
gilead-sciences,Gilead Sciences,http://www.gilead.com,Mid-market manufacturing operators,http://www.linkedin.com/in/cole-gorrell-mba-5b2703109,https://gilead-sciences-forge.vercel.app
givaudan,Givaudan,http://www.givaudan.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jun-zhu-1899a2126,https://givaudan-forge.vercel.app
godrej-boyce-mfg-co-ltd,Godrej & Boyce Mfg. Co. Ltd.,http://www.godrej.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kunal-potdar-92ba5881,https://godrej-boyce-mfg-co-ltd-forge.vercel.app
google,Google,http://www.google.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ali-asghar-9b34205,https://google-forge.vercel.app
greenbone-ortho,GreenBone Ortho,http://www.greenbone.it,Mid-market manufacturing operators,http://www.linkedin.com/in/ioana-claudia-bondor-b005941a4,https://greenbone-ortho-forge.vercel.app
grupo-edson-queiroz,Grupo Edson Queiroz,http://www.geq.com.br,Mid-market manufacturing operators,http://www.linkedin.com/in/thiago-gil-75855a1b0,https://grupo-edson-queiroz-forge.vercel.app
hand-made,Hand Made,http://www.hand-made.pl,Mid-market manufacturing operators,http://www.linkedin.com/in/aaqib-hafiz-429965bb,https://hand-made-forge.vercel.app
harvey-performance-company,Harvey Performance Company,http://www.harveyperformance.com,Mid-market manufacturing operators,http://www.linkedin.com/in/george-burleson-29a53953,https://harvey-performance-company-forge.vercel.app
hemmer-alimentos,Hemmer Alimentos,http://www.hemmer.com.br,Mid-market manufacturing operators,http://www.linkedin.com/in/helloa-costa-891266174,https://hemmer-alimentos-forge.vercel.app
hendrickson,Hendrickson,http://www.hendrickson-intl.com,Mid-market manufacturing operators,http://www.linkedin.com/in/william-moore-26a74880,https://hendrickson-forge.vercel.app
henkel,Henkel,http://www.henkel.com,Mid-market manufacturing operators,http://www.linkedin.com/in/valerie-williams-49443593,https://henkel-forge.vercel.app
hitachi-energy,Hitachi Energy,http://www.hitachienergy.com,Mid-market manufacturing operators,http://www.linkedin.com/in/elaine-branch-a4a63560,https://hitachi-energy-forge.vercel.app
hitachi-rail,Hitachi Rail,http://www.hitachirail.com,Mid-market manufacturing operators,http://www.linkedin.com/in/miles-haymer-5a083790,https://hitachi-rail-forge.vercel.app
homelane,HomeLane,http://www.homelane.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nagasuman-sistla-phaniraj-4319387a,https://homelane-forge.vercel.app
honda-cars-india-ltd,Honda Cars India Ltd,http://www.hondacarindia.com,Mid-market manufacturing operators,http://www.linkedin.com/in/sushil-chauhan-bba88722,https://honda-cars-india-ltd-forge.vercel.app
honda-motorcycle-scooter-india-pvt-ltd,Honda Motorcycle & Scooter India Pvt. Ltd.,http://www.honda2wheelersindia.com,Mid-market manufacturing operators,http://www.linkedin.com/in/d-guru-charan-185041b,https://honda-motorcycle-scooter-india-pvt-ltd-forge.vercel.app
